locations,time_of_day,stay_time,arbitary_location_type,place_ID,google_place_types
Galle Face Green,Evening,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,60,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,60,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,90,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Evening,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,45,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Morning,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Morning,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Morning,45,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Evening,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Evening,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,200,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Evening,200,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,200,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Evening,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Evening,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Evening,90,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Morning,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Night,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Galle Face Green,Evening,120,Beaches and Parks,ChIJBfNyajlZ4joRbxOUv8Ykfl4,"park,tourist_attraction,point_of_interest,establishment"
Gangaramaya Temple,Night,150,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,150,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,150,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,180,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,180,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,200,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,200,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,180,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,150,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,180,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,"tourist_attraction,place_of_worship,point_of_interest,establishment"
