Unnamed: 0,locations,stayTime,randomized_stay_time,timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night,locationType_Beaches and Parks,locationType_Miscellaneous,locationType_Museums and Galleries,locationType_Religious Site,locationType_Shopping Center,placeID_ChIJ29ux5BlZ4joRqIYssICvt2w,placeID_ChIJ2fnv9CxZ4joRsFXQ14mM27Q,placeID_ChIJ4zP25CFZ4joR5oPveZLBwLA,placeID_ChIJ9asnzG9Z4joRpzOYo3-ENCk,placeID_ChIJBfNyajlZ4joRbxOUv8Ykfl4,placeID_ChIJC46ViHtZ4joRCya8Jp8IxcE,placeID_ChIJQ9yCmWtZ4joRNu1evW41NTo,placeID_ChIJTXbn3s9b4joRxbASabb7l98,placeID_ChIJYZELmiFZ4joRKmKnrRRtj9g,placeID_ChIJZRPdHihY4joRRH3j8j-i36Y,placeID_ChIJiZ1zLxFZ4joRAdmjKdiEMjU,placeID_ChIJiey0cW5Z4joR3EK-cBauPac,placeID_ChIJr7L0oW9Z4joRjaT5aD0oCtk,placeID_ChIJseUqHGtZ4joRgteF9GKSLoc
2765,National Museum of Colombo,90.0,91.44122019091898,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
748,National Museum of Colombo,200.0,204.67137113046584,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2291,National Museum of Colombo,90.0,104.30188615672324,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2447,National Museum of Colombo,90.0,91.5440246139718,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2290,National Museum of Colombo,90.0,100.8987301570566,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2785,National Museum of Colombo,90.0,86.29247050134055,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2812,National Museum of Colombo,90.0,91.47067924737728,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2256,National Museum of Colombo,90.0,79.80053373143758,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1180,National Museum of Colombo,60.0,45.10046042857425,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2803,National Museum of Colombo,90.0,84.1704978406485,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2448,National Museum of Colombo,90.0,96.99638547767248,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
998,National Museum of Colombo,45.0,44.9819240862065,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2840,National Museum of Colombo,90.0,80.94223647689232,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2675,National Museum of Colombo,90.0,93.35459760969054,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2321,National Museum of Colombo,90.0,115.707868252998,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1127,National Museum of Colombo,60.0,68.67097492854603,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1250,National Museum of Colombo,60.0,60.304824738954345,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2903,National Museum of Colombo,90.0,91.3487988838596,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2559,National Museum of Colombo,90.0,87.54733140751844,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1249,National Museum of Colombo,120.0,116.34679222786822,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2902,National Museum of Colombo,90.0,97.3817537996899,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2558,National Museum of Colombo,90.0,76.61411058531073,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2901,National Museum of Colombo,90.0,93.42074998815237,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
808,National Museum of Colombo,60.0,61.2154153374022,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2886,National Museum of Colombo,90.0,84.96957544141792,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2274,National Museum of Colombo,90.0,101.60282234783725,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2699,National Museum of Colombo,90.0,81.11991203274226,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
657,National Museum of Colombo,120.0,111.19843498810378,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
658,National Museum of Colombo,60.0,59.622885343691685,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1102,National Museum of Colombo,200.0,196.90378061517453,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2344,National Museum of Colombo,90.0,93.78380890837116,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2208,National Museum of Colombo,180.0,158.96683463764757,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2557,National Museum of Colombo,90.0,84.05732828198225,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2209,National Museum of Colombo,180.0,165.05192164235,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
923,National Museum of Colombo,45.0,48.86968248849644,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1103,National Museum of Colombo,120.0,114.27289585960672,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1104,National Museum of Colombo,45.0,47.85981768133834,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2509,National Museum of Colombo,90.0,93.19605351865334,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
807,National Museum of Colombo,60.0,43.87806428962388,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2510,National Museum of Colombo,90.0,87.64014926477142,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
806,National Museum of Colombo,60.0,52.2844784904179,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2729,National Museum of Colombo,90.0,87.70850092802394,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1232,National Museum of Colombo,120.0,116.53128309365044,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
924,National Museum of Colombo,45.0,41.20327717067289,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
781,National Museum of Colombo,60.0,66.54963514382965,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2322,National Museum of Colombo,90.0,80.40119480907995,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1024,National Museum of Colombo,60.0,58.07189231777845,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
980,National Museum of Colombo,60.0,69.33642215025804,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3157,National Museum of Colombo,120.0,109.49799300269352,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
363,National Museum of Colombo,45.0,36.900517556531135,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1424,National Museum of Colombo,120.0,116.42013177635428,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1769,National Museum of Colombo,150.0,150.74505578339412,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3198,National Museum of Colombo,120.0,122.89389294311722,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3495,National Museum of Colombo,120.0,108.4744015850685,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3218,National Museum of Colombo,120.0,132.44923843176372,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3219,National Museum of Colombo,120.0,109.41708199944064,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
364,National Museum of Colombo,45.0,37.09484938696219,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3220,National Museum of Colombo,120.0,110.6932465365443,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
335,National Museum of Colombo,45.0,42.33179943764596,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
334,National Museum of Colombo,120.0,118.64203715431252,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
333,National Museum of Colombo,120.0,144.40684263585007,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
138,National Museum of Colombo,60.0,68.72058269629974,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
139,National Museum of Colombo,45.0,42.768450255190565,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
140,National Museum of Colombo,45.0,55.73054478392896,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1787,National Museum of Colombo,150.0,138.92453871610334,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1959,National Museum of Colombo,180.0,178.78093811151342,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
365,National Museum of Colombo,45.0,41.0927361483952,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1423,National Museum of Colombo,120.0,128.8217972378877,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3158,National Museum of Colombo,120.0,127.84342712255172,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
96,National Museum of Colombo,120.0,125.1040430573934,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
97,National Museum of Colombo,60.0,64.7265546582192,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1750,National Museum of Colombo,150.0,147.8089718461753,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2019,National Museum of Colombo,180.0,182.93324942833763,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1386,National Museum of Colombo,60.0,62.80524418912061,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3522,National Museum of Colombo,120.0,122.7058929559622,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
98,National Museum of Colombo,45.0,22.04451935355418,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
394,National Museum of Colombo,60.0,74.82193946965705,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1759,National Museum of Colombo,150.0,156.71367468761275,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
393,National Museum of Colombo,45.0,44.81507737844457,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
392,National Museum of Colombo,60.0,66.24222448677575,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1760,National Museum of Colombo,150.0,126.09724491035968,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3513,National Museum of Colombo,120.0,117.17058574954363,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2003,National Museum of Colombo,180.0,180.39091256934907,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2002,National Museum of Colombo,180.0,175.95406124328983,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
222,National Museum of Colombo,60.0,56.569544589707945,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1403,National Museum of Colombo,60.0,66.48724808469505,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3475,National Museum of Colombo,120.0,130.62163942682696,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1579,National Museum of Colombo,60.0,62.14857332892005,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3247,National Museum of Colombo,120.0,119.15933956152902,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1928,National Museum of Colombo,150.0,153.25496800343717,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
264,National Museum of Colombo,60.0,47.30528599554303,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
182,National Museum of Colombo,45.0,52.03773291146098,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1516,National Museum of Colombo,45.0,45.15769736430188,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3409,National Museum of Colombo,120.0,112.34260030937564,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3312,National Museum of Colombo,120.0,107.07550158888162,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3313,National Museum of Colombo,120.0,111.41403537998376,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3314,National Museum of Colombo,120.0,123.56509368226688,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
265,National Museum of Colombo,60.0,57.341907117514864,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3385,National Museum of Colombo,120.0,121.71123091198064,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3337,National Museum of Colombo,120.0,119.83615732765772,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1875,National Museum of Colombo,150.0,140.54163612547757,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3338,National Museum of Colombo,120.0,116.88865340921429,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3359,National Museum of Colombo,120.0,122.46688593945946,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3360,National Museum of Colombo,120.0,124.0604591746092,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
224,National Museum of Colombo,45.0,49.68120786250687,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
223,National Museum of Colombo,60.0,66.90385331889516,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1877,National Museum of Colombo,150.0,165.18619892872587,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
181,National Museum of Colombo,60.0,63.65587820047356,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
180,National Museum of Colombo,60.0,57.95408732720475,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1899,National Museum of Colombo,150.0,130.7996277823833,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3459,National Museum of Colombo,120.0,113.16306280797428,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1927,National Museum of Colombo,150.0,144.58775605656217,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3267,National Museum of Colombo,120.0,124.1831225604254,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3268,National Museum of Colombo,120.0,131.66622816139184,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3269,National Museum of Colombo,120.0,130.03850133673913,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
302,National Museum of Colombo,60.0,38.788597868357655,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
301,National Museum of Colombo,200.0,206.9116888549696,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
300,National Museum of Colombo,200.0,207.1461607156928,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3458,National Museum of Colombo,120.0,121.6234202725211,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3439,National Museum of Colombo,120.0,128.17789410508328,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3282,National Museum of Colombo,120.0,124.08477820118928,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3295,National Museum of Colombo,120.0,127.7817008610374,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1467,National Museum of Colombo,60.0,61.5944978222422,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1468,National Museum of Colombo,200.0,201.5225880485495,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
557,National Museum of Colombo,45.0,56.95947715245203,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
266,National Museum of Colombo,60.0,67.63994320166027,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1900,National Museum of Colombo,150.0,156.27652138852358,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3257,National Museum of Colombo,120.0,141.21599746464557,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1591,National Museum of Colombo,120.0,114.21726081415504,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1850,National Museum of Colombo,150.0,139.6587156430954,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2984,National Museum of Colombo,120.0,123.69708527052248,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
56,National Museum of Colombo,60.0,62.66800728815284,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1738,National Museum of Colombo,150.0,152.96171241319783,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
55,National Museum of Colombo,60.0,70.81655838990562,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
54,National Museum of Colombo,45.0,28.37315592728973,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3054,National Museum of Colombo,120.0,127.04969123972924,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3613,National Museum of Colombo,120.0,102.97574700445789,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
520,National Museum of Colombo,120.0,125.10186531836192,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
450,National Museum of Colombo,200.0,196.7047654085937,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3086,National Museum of Colombo,120.0,119.390438067917,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3612,National Museum of Colombo,120.0,117.62673638613556,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
540,National Museum of Colombo,120.0,115.7873711948226,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
539,National Museum of Colombo,200.0,223.46916960168195,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
538,National Museum of Colombo,120.0,135.1335488281033,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3000,National Museum of Colombo,120.0,120.45655519632204,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
476,National Museum of Colombo,45.0,48.26061960272236,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3017,National Museum of Colombo,120.0,106.56585964030484,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3001,National Museum of Colombo,120.0,111.91370842761484,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12,National Museum of Colombo,200.0,201.80429894751103,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3085,National Museum of Colombo,120.0,123.01588629409132,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1339,National Museum of Colombo,60.0,60.50837566165715,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13,National Museum of Colombo,200.0,194.7365370474428,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2068,National Museum of Colombo,180.0,174.59283477164144,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
979,National Museum of Colombo,60.0,76.24471825588336,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14,National Museum of Colombo,200.0,200.38690076574144,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1617,National Museum of Colombo,60.0,34.625406577260165,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2131,National Museum of Colombo,180.0,178.0313224460662,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
498,National Museum of Colombo,45.0,55.58584159500961,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1592,National Museum of Colombo,120.0,126.96794102894232,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1284,National Museum of Colombo,45.0,35.40618174034412,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3031,National Museum of Colombo,120.0,130.3754595651073,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
418,National Museum of Colombo,120.0,121.08975450699774,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1678,National Museum of Colombo,150.0,156.13664339250445,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2031,National Museum of Colombo,180.0,179.32948094410358,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1285,National Museum of Colombo,45.0,34.64099509355646,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3611,National Museum of Colombo,120.0,113.31979092158312,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3032,National Museum of Colombo,120.0,123.47380755058995,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3550,National Museum of Colombo,120.0,120.6728721537462,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1616,National Museum of Colombo,60.0,61.60845483422462,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3030,National Museum of Colombo,120.0,110.31789518839932,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3016,National Museum of Colombo,120.0,109.37130497773433,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1322,National Museum of Colombo,45.0,54.55057932532608,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1286,National Museum of Colombo,45.0,30.13845379506659,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2041,National Museum of Colombo,180.0,178.1290112287437,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3596,National Museum of Colombo,120.0,114.7463917774002,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1722,National Museum of Colombo,150.0,144.55446010085305,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1721,National Museum of Colombo,150.0,135.6700991200596,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2050,National Museum of Colombo,180.0,182.93579373097376,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1615,National Museum of Colombo,60.0,66.59739628272035,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2040,National Museum of Colombo,180.0,183.6695261561297,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
962,One Galle Face ,200.0,203.14595500324492,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2498,One Galle Face ,90.0,87.51722617270752,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
169,One Galle Face ,120.0,120.00458476707772,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2503,One Galle Face ,90.0,117.00742911696786,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
168,One Galle Face ,120.0,114.89523200042107,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,One Galle Face ,120.0,128.90233562872052,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2502,One Galle Face ,90.0,87.19421604646261,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2569,One Galle Face ,90.0,94.17307071491756,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
837,One Galle Face ,120.0,131.39287009241897,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2687,One Galle Face ,90.0,90.20401494805736,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2686,One Galle Face ,90.0,70.75986059123485,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,One Galle Face ,120.0,127.89849029884596,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
973,One Galle Face ,45.0,32.70274643782241,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2680,One Galle Face ,90.0,92.48428430169024,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
211,One Galle Face ,120.0,109.15571621130016,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
210,One Galle Face ,45.0,43.78307726973711,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
